18.0	41.5	74	10	5	0	0	0	0	0	1	0	0	
18.0	42.0	246	31	9	0	0	0	0	0	0	2	0	
18.0	42.5	1301	193	52	25	6	0	0	0	2	13	3	
18.0	43.0	245	39	14	4	0	0	0	0	0	4	0	
18.0	43.5	21	6	2	0	0	0	0	0	0	0	0	
18.0	44.0	18	11	1	1	0	0	0	0	0	0	0	
18.0	47.5	1	0	0	0	0	0	0	0	0	0	1	
18.2	41.0	16	2	0	0	0	0	0	0	1	0	0	
18.2	41.5	355	26	13	5	2	0	0	0	0	1	0	
18.2	42.0	1198	180	54	24	6	0	1	0	9	46	6	
18.2	42.5	6192	984	319	134	36	3	2	0	38	96	19	
18.2	43.0	23	5	0	0	0	0	0	0	0	0	0	
18.2	43.5	14	7	0	0	0	0	0	0	0	0	0	
18.2	44.0	12	6	0	0	0	0	0	0	0	0	0	
18.2	44.5	14	3	0	0	0	0	0	0	0	0	0	
18.4	41.0	39	9	0	1	0	0	0	0	0	1	0	
18.4	41.5	152	6	0	0	0	0	0	0	0	0	0	
18.4	42.0	776	76	34	10	2	0	0	0	0	6	1	
18.4	42.5	181	19	8	2	0	0	0	0	0	0	1	
18.4	43.0	122	19	9	1	0	0	0	0	0	0	0	
18.4	44.0	53	13	2	0	1	0	0	0	0	0	0	
18.4	44.5	9	3	0	0	0	0	0	0	0	0	0	
18.6	41.0	15	0	0	0	0	0	0	0	0	0	0	
18.6	41.5	134	7	2	1	0	0	0	0	0	0	0	
18.6	42.0	567	56	29	6	0	0	0	0	1	4	0	
18.6	42.5	181	21	9	1	1	0	0	0	0	0	1	
18.6	43.0	52	14	0	1	0	0	0	0	0	0	0	
18.6	43.5	32	8	0	0	0	0	0	0	0	0	0	
18.6	44.0	4	3	1	0	0	0	0	0	0	0	0	
18.8	41.5	245	22	9	3	1	0	0	0	0	2	0	
18.8	42.0	254	29	21	7	2	0	0	0	0	1	0	
18.8	42.5	80	5	1	0	1	0	0	0	0	0	0	
18.8	43.0	43	12	1	0	0	0	0	0	0	0	0	
18.8	43.5	11	0	1	0	0	0	0	0	0	0	0	
18.8	45.0	9	4	0	0	0	0	0	0	0	0	0	
18.8	51.0	4	1	1	0	0	0	0	0	0	0	0	
19.0	41.0	26	3	1	0	0	0	0	0	0	0	0	
19.0	41.5	584	57	30	9	1	0	0	0	0	1	0	
19.0	42.0	351	46	26	6	2	0	0	0	0	4	0	
19.0	42.5	14	1	0	0	0	0	0	0	0	0	1	
19.0	43.0	49	5	1	1	0	1	0	0	0	0	0	
19.0	43.5	8	4	0	0	0	0	0	0	0	0	0	
19.2	41.0	31	6	0	0	0	0	0	0	0	0	0	
19.2	41.5	171	11	4	4	0	0	0	0	0	0	0	
19.2	42.0	123	17	11	2	1	0	0	0	0	2	0	
19.2	42.5	46	10	0	1	1	0	0	0	0	0	0	
19.2	43.0	20	8	1	2	0	1	0	0	0	0	0	
19.2	43.5	14	0	0	0	0	0	0	0	0	0	0	
19.2	44.5	1	1	0	0	0	0	0	0	0	0	0	
19.2	45.0	3	1	0	0	0	0	0	0	0	0	0	
19.4	40.5	30	4	0	0	0	0	0	0	0	0	0	
19.4	41.0	263	29	10	5	1	0	0	0	0	1	0	
19.4	41.5	817	94	47	12	3	0	1	0	0	2	1	
19.4	42.0	41	9	5	2	0	0	0	0	0	0	0	
19.4	42.5	35	4	1	0	0	0	0	0	0	2	0	
19.4	43.0	23	5	0	1	0	0	0	0	0	0	0	
19.4	43.5	127	16	11	4	0	0	0	0	0	1	0	
19.6	37.0	34	3	0	0	0	0	0	0	4	1	0	
19.6	40.5	116	18	3	3	0	0	0	0	0	0	1	
19.6	41.0	391	53	22	8	2	0	0	0	1	0	0	
19.6	41.5	462	70	27	5	1	0	0	0	0	1	1	
19.6	42.0	102	28	14	1	1	0	0	0	0	0	0	
19.6	42.5	15	7	1	0	0	0	0	0	0	0	0	
19.6	43.5	24	1	1	0	0	1	0	0	0	0	0	
19.8	40.5	195	22	12	1	0	0	0	0	1	1	0	
19.8	41.0	514	65	25	6	0	0	0	0	0	3	0	
19.8	41.5	559	78	37	7	4	0	0	0	1	8	0	
19.8	42.0	135	23	9	3	0	0	0	0	0	0	0	
19.8	42.5	412	86	27	5	1	0	1	0	2	3	0	
20.0	40.0	244	50	16	9	1	0	0	0	2	2	1	
20.0	40.5	59	4	5	0	0	0	0	0	0	2	0	
20.0	41.0	1114	203	59	25	5	0	0	0	4	14	4	
20.0	41.5	119	21	6	2	0	0	0	0	0	3	0	
20.0	42.0	96	12	10	4	1	0	0	0	0	0	0	
20.0	42.5	712	142	39	10	4	0	0	0	0	5	2	
20.0	44.5	2	1	0	0	0	0	0	0	0	1	0	
20.2	40.0	117	16	6	1	0	0	0	0	1	4	2	
20.2	40.5	91	5	6	0	0	0	0	0	0	0	0	
20.2	41.0	267	41	9	5	0	0	0	0	0	1	0	
20.2	41.5	234	32	13	3	0	0	0	0	2	7	0	
20.2	42.0	42	8	0	0	0	0	0	0	0	0	0	
20.2	42.5	128	13	13	0	0	0	0	0	0	0	0	
20.2	44.5	15	3	0	0	0	0	0	0	0	0	0	
20.2	45.0	42	5	3	2	1	0	0	0	0	1	0	
20.4	39.5	60	7	1	0	0	0	0	0	2	0	0	
20.4	40.0	3	0	2	0	0	0	0	0	0	0	0	
20.4	40.5	124	17	7	4	0	0	0	0	0	0	0	
20.4	41.0	144	32	4	1	0	0	0	0	0	1	0	
20.4	41.5	106	3	2	0	0	0	0	0	0	0	0	
20.4	42.0	8	0	1	0	0	0	0	0	0	0	0	
20.4	44.5	590	124	62	16	4	0	0	0	1	3	5	
20.4	45.0	96	18	3	2	0	0	0	0	0	0	0	
20.4	45.5	211	50	12	14	1	0	0	0	0	1	1	
20.6	39.5	106	18	5	1	0	0	0	0	4	3	1	
20.6	40.0	7	0	1	0	0	0	0	0	0	0	0	
20.6	40.5	134	22	17	3	0	0	0	0	0	1	0	
20.6	41.0	49	12	5	1	0	0	0	0	0	0	0	
20.6	41.5	2	1	0	0	0	0	0	0	0	0	0	
20.6	42.0	2	1	0	0	0	0	0	0	0	0	0	
20.6	42.5	4	2	0	0	0	0	0	0	0	0	0	
20.6	43.5	2	0	0	0	0	0	0	0	0	0	0	
20.6	45.5	19	4	0	0	0	0	0	0	0	0	0	
20.8	39.0	33	6	1	2	0	0	0	0	0	4	1	
20.8	40.5	55	8	5	0	0	0	0	0	0	1	0	
20.8	41.0	85	22	7	1	0	0	0	0	0	0	1	
20.8	42.0	17	1	0	0	0	0	0	0	0	0	1	
20.8	42.5	2	3	0	0	0	0	0	0	0	0	0	
21.0	39.0	38	8	0	2	0	0	0	0	3	2	2	
21.0	39.5	29	3	2	1	0	0	0	0	1	0	0	
21.0	40.0	113	15	3	0	0	0	0	0	6	22	5	
21.0	40.5	216	47	19	2	0	1	0	0	0	0	0	
21.0	41.0	59	13	9	1	0	0	0	0	0	1	0	
21.0	41.5	112	28	17	1	0	0	0	0	0	0	0	
21.0	42.0	13	2	2	0	0	0	0	0	0	0	0	
21.0	42.5	72	13	2	1	1	0	0	0	0	0	0	
21.2	39.0	1360	264	47	32	5	0	0	0	60	27	18	
21.2	39.5	4290	992	119	146	43	1	0	0	346	299	217	
21.2	40.0	5891	1161	425	156	42	1	0	0	82	142	34	
21.2	40.5	345	72	27	2	1	0	0	0	0	2	1	
21.2	41.0	9	8	1	0	0	0	0	0	0	0	0	
21.2	41.5	212	66	29	7	2	0	0	0	0	1	0	
21.2	42.5	296	49	15	1	1	0	0	0	1	3	0	
21.2	43.0	3	2	0	0	0	0	0	0	0	0	0	
21.2	44.0	0	0	1	0	0	0	0	0	0	0	0	
21.2	46.0	3	3	0	1	0	0	0	0	0	0	0	
21.4	39.0	24087	5593	1085	859	223	8	5	3	3358	1981	1190	
21.4	39.5	11124	2326	534	332	106	3	0	1	1120	1513	503	
21.4	40.0	1699	337	82	43	6	0	0	0	5	13	4	
21.4	40.5	706	221	49	23	1	0	0	0	20	13	6	
21.4	41.5	42	9	6	2	0	0	0	0	0	0	0	
21.4	43.5	7	1	0	0	0	0	0	0	0	0	0	
21.4	44.0	5	0	0	0	0	0	0	0	0	0	0	
21.4	46.0	6	4	0	0	0	0	0	0	0	0	0	
21.6	39.0	8368	3065	294	415	117	5	6	1	2525	1062	805	
21.6	39.5	586	113	30	11	3	0	0	0	13	9	6	
21.6	40.0	137	41	15	1	1	0	0	0	6	10	3	
21.6	40.5	131	54	15	3	0	0	0	0	1	2	0	
21.6	41.5	31	5	1	0	0	0	0	0	0	0	0	
21.8	38.5	50	33	2	2	2	0	0	0	125	38	27	
21.8	39.0	690	220	20	28	4	0	0	0	188	73	57	
21.8	39.5	111	17	1	4	0	0	0	0	1	2	0	
21.8	40.0	54	12	4	0	0	0	0	0	0	0	0	
21.8	40.5	55	21	1	0	0	0	0	0	0	0	0	
21.8	41.0	61	26	3	1	0	0	0	0	1	0	1	
21.8	41.5	18	6	0	0	0	0	0	0	0	0	0	
21.8	42.0	323	63	31	3	2	0	0	0	0	0	2	
21.8	44.5	1	2	0	1	0	0	0	0	0	0	0	
21.8	45.5	55	12	1	2	0	0	0	0	0	0	0	
21.8	46.0	11	3	0	0	0	0	0	0	0	0	0	
21.8	46.5	8	7	0	0	0	0	0	0	0	0	0	
22.0	39.0	381	92	16	14	2	0	0	0	12	11	5	
22.0	39.5	71	17	2	1	0	0	0	0	1	0	0	
22.0	40.0	65	17	2	1	0	0	0	0	0	0	0	
22.0	40.5	20	6	0	0	0	0	0	0	0	0	0	
22.0	41.0	53	34	6	1	0	0	0	0	0	1	0	
22.0	42.0	29	8	0	0	0	0	0	0	0	0	0	
22.0	44.5	7	0	0	0	0	0	0	0	0	0	0	
22.0	46.5	78	18	6	1	0	0	0	0	0	1	0	
22.2	39.0	359	100	9	15	0	0	0	1	70	39	29	
22.2	39.5	108	24	2	1	0	0	0	0	0	0	0	
22.2	40.0	17	3	0	0	0	0	0	0	0	0	1	
22.2	40.5	41	12	1	0	0	0	0	0	0	0	0	
22.2	41.0	18	2	2	0	0	0	0	0	0	0	0	
22.2	41.5	18	7	1	0	0	0	0	0	0	1	0	
22.2	42.0	2	1	1	0	0	0	0	0	0	0	0	
22.2	46.0	6	3	1	2	0	0	0	0	0	0	0	
22.2	46.5	339	69	20	10	3	0	0	0	2	2	1	
22.4	39.0	233	46	10	9	1	0	0	0	23	21	11	
22.4	39.5	85	16	2	3	1	0	0	0	0	2	2	
22.4	40.0	66	21	4	0	0	0	0	0	0	0	0	
22.4	40.5	40	11	2	1	0	0	0	0	0	0	0	
22.4	41.0	18	2	1	0	0	0	0	0	0	0	0	
22.4	41.5	87	33	8	1	0	0	0	0	0	1	0	
22.4	42.0	1	1	1	0	0	0	0	0	0	0	0	
22.4	45.0	13	0	0	0	0	0	0	0	0	2	0	
22.4	46.0	43	8	2	1	0	0	0	0	0	0	0	
22.4	46.5	31	10	2	1	0	0	0	0	0	0	0	
22.4	53.5	20	7	0	2	0	0	0	0	1	3	0	
22.6	38.5	19	8	0	0	0	0	0	0	5	2	2	
22.6	39.0	316	65	9	9	0	0	0	0	13	7	3	
22.6	39.5	69	23	2	1	0	0	0	0	4	7	1	
22.6	40.0	30	2	1	0	0	0	0	0	0	0	0	
22.6	40.5	13	1	1	1	0	0	0	0	0	0	0	
22.6	41.0	96	18	3	1	0	0	0	0	0	0	0	
22.6	42.0	82	21	6	1	0	0	0	0	0	3	0	
22.6	44.0	4	0	0	0	0	0	0	0	0	0	0	
22.6	44.5	11	0	0	0	0	0	0	0	0	0	0	
22.6	45.0	8	0	0	0	0	0	0	0	0	1	0	
22.6	45.5	6	0	0	0	0	0	0	0	0	0	0	
22.6	53.0	1	1	0	0	0	0	0	0	0	0	0	
22.8	38.5	51	13	1	3	1	0	0	0	2	7	3	
22.8	39.0	213	40	10	4	1	0	0	0	4	2	0	
22.8	39.5	59	20	1	0	0	0	0	0	3	2	4	
22.8	40.0	17	1	0	1	0	0	0	0	0	0	0	
22.8	40.5	22	6	0	1	0	0	0	0	0	0	0	
22.8	41.0	13	5	1	0	0	0	0	0	0	1	0	
22.8	42.5	9	5	0	0	0	0	0	0	0	1	0	
22.8	43.0	0	0	0	0	0	0	0	0	0	32	0	
22.8	44.5	27	2	1	0	0	0	0	0	0	0	0	
22.8	45.0	2	1	0	0	0	0	0	0	0	1	2	
22.8	46.0	8	3	0	1	0	0	0	0	0	0	0	
22.8	46.5	21	8	0	1	0	0	0	0	1	1	0	
23.0	38.5	83	11	4	1	2	0	0	0	4	1	0	
23.0	39.0	25	4	1	0	0	0	0	0	0	1	0	
23.0	39.5	101	36	8	1	0	0	0	0	24	7	6	
23.0	40.0	19	6	0	0	0	0	0	0	0	0	0	
23.0	40.5	49	7	0	0	0	0	0	0	0	0	0	
23.0	41.0	10	5	0	0	0	0	0	0	0	0	0	
23.0	41.5	8	3	0	0	0	0	0	0	0	0	0	
23.0	42.5	29	5	0	1	0	0	0	0	0	0	0	
23.0	43.0	20	8	0	0	0	0	0	0	1	12	0	
23.0	45.0	9	1	0	0	0	0	0	0	0	0	0	
23.0	46.0	13	1	0	0	0	0	0	0	0	0	0	
23.0	46.5	22	5	1	1	0	0	0	0	0	3	0	
23.0	47.0	1	1	0	0	0	0	0	0	0	1	0	
23.0	53.5	27	17	8	1	0	0	0	0	5	53	1	
23.2	38.5	22	7	0	0	0	0	0	0	1	0	0	
23.2	39.5	53	12	4	2	0	0	0	0	1	0	0	
23.2	40.0	40	8	2	1	0	0	0	0	0	0	0	
23.2	40.5	11	2	0	0	0	0	0	0	0	0	0	
23.2	41.0	24	7	0	0	0	0	0	0	0	1	0	
23.2	41.5	3	3	0	0	0	0	0	0	0	0	0	
23.2	43.5	8	3	0	0	0	0	0	0	0	1	0	
23.2	44.5	10	3	0	0	0	0	0	0	0	2	0	
23.2	45.0	9	0	0	0	0	0	0	0	0	0	0	
23.2	45.5	11	0	1	0	0	0	0	0	0	0	0	
23.2	46.0	6	5	1	0	0	0	0	0	0	0	0	
23.2	46.5	28	8	0	1	0	0	0	0	0	0	0	
23.2	48.5	19	9	4	0	0	0	0	0	0	0	0	
23.2	49.0	5	3	1	0	0	0	0	0	0	0	0	
23.2	53.5	3	8	2	0	0	0	0	0	1	7	1	
23.4	38.5	50	11	3	0	0	0	0	0	7	6	1	
23.4	39.0	13	0	0	0	0	0	0	0	0	0	0	
23.4	39.5	70	14	0	2	0	0	0	0	0	1	0	
23.4	40.0	6	2	0	0	0	0	0	0	0	0	0	
23.4	40.5	167	41	19	1	1	0	0	0	1	2	0	
23.4	41.0	25	16	3	0	0	0	0	0	0	0	0	
23.4	41.5	10	4	1	0	0	0	0	0	0	0	0	
23.4	42.0	6	0	1	0	1	0	0	0	0	0	0	
23.4	43.5	20	11	0	1	1	0	0	0	1	2	0	
23.4	44.0	40	18	2	0	0	0	0	0	0	1	0	
23.4	45.0	25	6	0	0	0	0	0	0	0	5	1	
23.4	45.5	63	16	2	0	0	0	0	0	0	1	0	
23.4	46.0	21	7	0	3	1	0	0	0	0	12	1	
23.4	46.5	313	61	15	5	1	0	0	0	2	64	1	
23.4	53.0	4	1	0	1	1	0	0	0	0	0	0	
23.4	53.5	28	27	10	7	0	0	0	0	7	56	1	
23.6	38.5	258	55	15	9	1	0	0	0	4	2	0	
23.6	39.0	14	6	0	2	0	0	0	0	0	0	0	
23.6	39.5	43	9	0	1	1	0	0	0	2	1	1	
23.6	40.5	2	5	1	0	0	0	0	0	0	0	0	
23.6	41.5	9	4	0	0	0	0	0	0	0	0	0	
23.6	42.5	22	5	1	0	0	0	0	0	0	0	1	
23.6	43.0	18	3	0	0	0	0	0	0	0	0	0	
23.6	44.0	3	2	0	0	0	0	0	0	0	0	0	
23.6	44.5	150	43	9	7	1	0	0	0	0	2	1	
23.6	45.0	29	11	2	1	0	0	0	0	0	5	0	
23.6	45.5	11	1	2	0	0	0	0	0	0	4	0	
23.6	46.0	18	3	0	0	0	0	0	0	0	4	0	
23.6	46.5	106	20	9	5	2	1	0	0	0	29	1	
23.6	49.0	3	3	0	0	0	0	0	0	0	0	0	
23.6	52.5	2	2	1	0	0	0	0	0	0	1	0	
23.6	53.5	119	46	11	6	1	0	0	0	6	42	3	
23.8	38.0	371	128	14	18	3	0	0	0	39	40	27	
23.8	38.5	128	22	9	2	0	0	0	0	3	0	0	
23.8	39.0	106	8	2	1	0	0	0	0	0	0	0	
23.8	39.5	80	20	2	3	1	0	0	0	6	1	2	
23.8	40.0	13	3	0	0	0	0	0	0	0	0	0	
23.8	40.5	28	16	6	1	0	0	0	0	0	0	0	
23.8	41.0	11	1	2	0	0	0	0	0	0	0	0	
23.8	41.5	8	4	0	0	0	0	0	0	0	0	0	
23.8	42.0	21	4	0	0	0	0	0	0	0	0	0	
23.8	42.5	503	156	65	10	2	0	0	0	1	2	3	
