18.0	41.0	51	11	0	1	0	0	0	0	1	1	0	
18.0	41.5	480	35	17	5	2	0	0	0	1	1	0	
18.0	42.0	1465	206	62	24	6	0	1	0	9	49	6	
18.0	42.5	7051	1081	361	151	41	3	2	0	38	101	20	
18.0	43.0	298	45	16	4	0	0	0	0	0	4	0	
18.0	43.5	35	12	2	0	0	0	0	0	0	0	0	
18.0	44.0	39	16	1	1	0	0	0	0	0	0	0	
18.0	44.5	25	4	0	0	0	0	0	0	0	0	1	
18.0	47.5	1	0	0	0	0	0	0	0	0	1	1	
18.5	41.0	18	0	0	0	0	0	0	0	0	0	0	
18.5	41.5	436	32	11	3	1	0	0	0	0	2	0	
18.5	42.0	1404	137	78	22	4	0	0	0	1	9	1	
18.5	42.5	319	35	12	1	2	0	0	0	0	0	1	
18.5	43.0	175	36	8	2	0	0	0	0	0	0	0	
18.5	43.5	42	8	1	0	0	0	0	0	0	0	0	
18.5	44.0	47	14	2	0	1	0	0	0	0	0	0	
18.5	45.0	12	6	0	0	0	0	0	0	0	0	0	
18.5	51.0	4	1	1	0	0	0	0	0	0	0	0	
19.0	41.0	75	11	2	0	0	0	0	0	0	0	0	
19.0	41.5	1049	85	48	17	3	0	0	0	0	2	0	
19.0	42.0	475	56	36	8	3	0	0	0	0	5	0	
19.0	42.5	77	12	1	1	1	0	0	0	0	1	1	
19.0	43.0	69	12	2	3	0	1	0	0	0	0	0	
19.0	43.5	54	5	2	0	0	0	0	0	0	0	0	
19.0	44.5	1	2	0	0	0	0	0	0	0	0	0	
19.0	45.0	5	3	0	0	0	0	0	0	0	0	0	
19.5	37.0	50	4	0	1	0	0	0	0	4	1	0	
19.5	40.5	320	36	15	4	0	0	0	0	1	1	1	
19.5	41.0	1059	128	52	18	3	0	0	0	1	4	0	
19.5	41.5	1413	190	90	20	5	0	1	0	1	10	2	
19.5	42.0	253	57	27	4	1	0	0	0	0	0	0	
19.5	42.5	431	89	28	5	1	0	1	0	2	4	0	
19.5	43.0	20	5	1	0	0	0	0	0	0	1	1	
19.5	43.5	122	16	10	4	0	1	0	0	0	8	0	
20.0	39.5	34	8	1	0	0	0	0	0	0	1	0	
20.0	40.0	328	61	22	10	1	0	0	0	3	6	3	
20.0	40.5	238	20	14	3	0	0	0	0	0	2	0	
20.0	41.0	1392	238	69	29	5	0	0	0	4	15	4	
20.0	41.5	385	50	20	5	0	0	0	0	2	9	0	
20.0	42.0	135	19	10	4	1	0	0	0	0	0	0	
20.0	42.5	821	149	52	10	4	0	0	0	0	5	2	
20.0	44.5	597	125	62	16	4	0	0	0	1	4	5	
20.0	45.0	121	19	4	3	1	0	0	0	0	1	0	
20.0	45.5	188	45	12	14	1	0	0	0	0	1	1	
20.5	39.0	33	6	1	2	0	0	0	0	0	4	1	
20.5	39.5	145	20	5	1	0	0	0	0	5	3	1	
20.5	40.0	7	1	1	0	0	0	0	0	0	0	0	
20.5	40.5	204	32	22	5	0	0	0	0	0	2	0	
20.5	41.0	194	47	13	2	0	0	0	0	0	1	1	
20.5	41.5	34	2	1	0	0	0	0	0	0	0	0	
20.5	42.0	27	2	1	0	0	0	0	0	0	0	1	
20.5	42.5	6	4	0	0	0	0	0	0	0	0	0	
20.5	43.5	2	0	0	0	0	0	0	0	0	0	0	
20.5	44.5	4	0	0	0	0	0	0	0	0	0	0	
20.5	45.5	60	15	0	0	0	0	0	0	0	0	0	
21.0	39.0	14041	2386	711	341	68	1	1	1	960	534	489	
21.0	39.5	13013	2788	575	418	133	3	0	1	1252	1678	611	
21.0	40.0	7113	1387	496	182	47	1	0	0	88	161	40	
21.0	40.5	1078	277	84	25	2	1	0	0	19	13	7	
21.0	41.0	68	20	10	1	0	0	0	0	0	1	0	
21.0	41.5	309	84	46	9	2	0	0	0	0	1	0	
21.0	42.0	13	3	2	0	0	0	0	0	0	0	0	
21.0	42.5	340	56	16	2	2	0	0	0	1	3	0	
21.0	43.0	5	3	0	0	0	0	0	0	0	0	0	
21.0	43.5	9	3	0	0	0	0	0	0	0	0	0	
21.0	44.0	1	0	1	0	0	0	0	0	0	2	0	
21.0	46.0	6	5	0	1	0	0	0	0	0	0	0	
21.5	38.5	50	34	2	2	2	0	0	0	125	38	27	
21.5	39.0	19583	6022	709	923	263	13	9	3	3960	2315	1382	
21.5	39.5	2031	334	99	44	10	0	0	0	33	36	20	
21.5	40.0	417	91	29	9	1	0	0	0	6	12	3	
21.5	40.5	320	118	19	7	0	0	0	0	2	4	0	
21.5	41.0	66	31	3	2	0	0	0	0	1	4	1	
21.5	41.5	60	15	2	2	0	0	0	0	0	0	0	
21.5	42.0	323	63	31	3	2	0	0	0	0	0	2	
21.5	44.0	4	0	0	0	0	0	0	0	0	0	0	
21.5	44.5	1	2	0	1	0	0	0	0	0	0	0	
21.5	45.5	55	12	1	2	0	0	0	0	0	0	0	
21.5	46.0	18	6	0	1	0	0	0	0	0	0	0	
21.5	46.5	8	7	0	0	0	0	0	0	0	0	0	
22.0	39.0	788	199	34	28	2	0	0	1	94	66	44	
22.0	39.5	210	41	4	5	1	0	0	0	1	0	1	
22.0	40.0	134	38	5	1	0	0	0	0	0	0	1	
22.0	40.5	69	21	1	1	0	0	0	0	0	0	0	
22.0	41.0	64	35	8	1	0	0	0	0	0	1	0	
22.0	41.5	96	36	9	1	0	0	0	0	0	1	0	
22.0	42.0	30	9	1	0	0	0	0	0	0	0	0	
22.0	44.5	11	0	0	0	0	0	0	0	0	0	0	
22.0	46.0	47	10	3	3	0	0	0	0	0	0	0	
22.0	46.5	405	82	25	10	3	0	0	0	2	3	1	
22.5	38.5	66	19	1	3	1	0	0	0	7	9	5	
22.5	39.0	542	96	17	14	2	0	0	0	16	9	3	
22.5	39.5	153	44	5	1	0	0	0	0	7	11	6	
22.5	40.0	63	9	2	1	0	0	0	0	0	0	0	
22.5	40.5	52	15	3	3	0	0	0	0	0	0	0	
22.5	41.0	114	25	5	1	0	0	0	0	0	1	0	
22.5	41.5	12	12	0	0	0	0	0	0	0	6	0	
22.5	42.0	90	21	7	1	0	0	0	0	0	4	0	
22.5	42.5	9	5	0	0	0	0	0	0	0	2	0	
22.5	43.0	0	0	0	0	0	0	0	0	0	33	0	
22.5	44.0	4	0	0	0	0	0	0	0	0	1	1	
22.5	44.5	40	2	2	0	0	0	0	0	0	0	0	
22.5	45.0	17	1	0	0	0	0	0	0	0	3	2	
22.5	45.5	6	0	0	0	0	0	0	0	0	0	0	
22.5	46.0	12	3	0	1	0	0	0	0	0	0	0	
