18.0	41.675	12	2	1	0	0	0	0	0	0	0	0	
18.0	42.785	2	0	0	0	0	0	0	0	0	0	0	
18.005	41.67	3	0	0	0	0	0	0	0	0	0	0	
18.005	43.085	8	0	0	0	0	0	0	0	0	0	0	
18.015	43.445	6	0	0	0	0	0	0	0	0	0	0	
18.02	42.81	3	0	0	0	0	0	0	0	0	0	0	
18.02	43.46	2	0	0	0	0	0	0	0	0	0	0	
18.02	43.465	0	0	1	0	0	0	0	0	0	0	0	
18.025	42.49	3	1	0	0	0	0	0	0	0	0	0	
18.025	42.815	6	0	0	0	0	0	0	0	0	0	0	
18.035	42.74	8	0	0	0	0	0	0	0	0	0	0	
18.035	42.745	8	0	0	0	0	0	0	0	0	0	0	
18.04	43.08	4	0	0	0	0	0	0	0	0	0	0	
18.045	42.72	0	1	1	0	0	0	0	0	0	0	0	
18.045	43.01	6	0	0	0	0	0	0	0	0	0	0	
18.05	42.725	1	1	0	0	0	0	0	0	0	0	0	
18.05	42.97	2	0	0	0	0	0	0	0	0	0	0	
18.05	42.99	1	1	0	0	0	0	0	0	0	0	0	
18.055	42.805	3	0	1	0	0	0	0	0	0	0	0	
18.055	43.545	4	0	0	0	0	0	0	0	0	0	0	
18.06	42.72	8	0	1	0	0	0	0	0	0	0	0	
18.06	42.730000000000004	4	0	0	0	0	0	0	0	0	0	0	
18.06	42.8	2	0	0	0	0	0	0	0	0	0	0	
18.06	42.81	1	2	0	0	0	0	0	0	0	0	0	
18.065	42.725	2	0	1	0	0	0	0	0	0	0	0	
18.065	42.81	8	2	0	0	0	0	0	0	0	0	0	
18.065	42.87	1	0	0	0	0	0	0	0	0	0	0	
18.065	42.93	4	0	0	0	0	0	0	0	0	0	0	
18.065	43.15	3	0	0	0	0	0	0	0	0	0	0	
18.07	42.215	7	1	0	0	0	0	0	0	0	0	0	
18.07	42.8	3	0	0	0	0	0	0	0	0	0	0	
18.07	42.97	4	0	0	0	0	0	0	0	0	0	0	
18.07	43.15	4	0	0	0	0	0	0	0	0	0	0	
18.075	42.215	13	0	0	0	0	0	0	0	0	0	0	
