18.0	41.0	955	72	28	8	3	0	0	0	1	3	0	
18.0	42.0	9387	1292	493	186	53	3	3	0	44	135	24	
18.0	43.0	537	94	26	6	0	0	0	0	0	4	0	
18.0	44.0	105	32	3	1	1	0	0	0	0	0	1	
18.0	45.0	18	6	0	0	0	0	0	0	0	0	0	
18.0	47.0	1	0	0	0	0	0	0	0	0	1	1	
18.0	51.0	4	1	1	0	0	0	0	0	0	0	1	
19.0	37.0	50	4	0	1	0	0	0	0	4	1	1	
19.0	40.0	322	37	15	4	0	0	0	0	1	1	1	
19.0	41.0	3379	381	182	48	10	0	1	0	2	14	2	
19.0	42.0	1183	200	88	18	6	0	1	0	2	10	1	
19.0	43.0	223	32	14	5	0	1	0	0	0	9	1	
19.0	44.0	5	2	0	0	0	0	0	0	0	3	0	
19.0	45.0	8	5	0	0	0	0	0	0	0	0	0	
20.0	39.0	189	26	7	3	0	0	0	0	5	7	2	
20.0	40.0	746	109	56	17	1	0	0	0	3	10	3	
20.0	41.0	1873	301	99	35	5	0	0	0	5	22	5	
20.0	42.0	960	169	63	13	5	0	0	0	0	5	3	
20.0	43.0	2	0	0	0	0	0	0	0	0	0	0	
20.0	44.0	606	125	62	16	4	0	0	0	1	5	5	
20.0	45.0	325	67	16	15	2	0	0	0	0	2	1	
21.0	38.0	50	34	2	2	2	0	0	0	125	38	27	
21.0	39.0	42537	9523	1971	1519	442	15	10	5	4635	3983	1875	
21.0	40.0	8265	1600	597	200	49	2	0	0	106	185	47	
21.0	41.0	485	137	61	13	2	0	0	0	1	6	1	
21.0	42.0	669	116	49	5	4	0	0	0	1	3	2	
21.0	43.0	15	6	0	0	0	0	0	0	0	2	0	
21.0	44.0	6	2	1	1	0	0	0	0	0	2	1	
21.0	45.0	62	15	1	4	0	0	0	0	0	1	1	
21.0	46.0	28	15	0	2	0	0	0	0	0	0	0	
22.0	38.0	68	19	1	3	1	0	0	0	7	9	5	
22.0	39.0	1551	333	59	41	5	0	0	1	113	86	52	
22.0	40.0	281	75	9	5	0	0	0	0	0	0	1	
22.0	41.0	264	95	21	3	0	0	0	0	0	9	0	
22.0	42.0	126	34	7	1	0	0	0	0	0	7	0	
22.0	43.0	0	0	0	0	0	0	0	0	0	36	0	
22.0	44.0	50	2	2	0	0	0	0	0	0	1	1	
22.0	45.0	22	2	0	0	0	0	0	0	0	6	2	
22.0	46.0	480	100	28	14	3	0	0	0	3	4	1	
22.0	53.0	29	9	3	2	0	0	0	1	2	14	2	
23.0	38.0	800	204	42	29	6	0	0	0	49	48	27	
23.0	39.0	448	82	15	12	2	0	0	0	31	11	7	
23.0	40.0	308	76	27	3	1	0	0	0	1	2	0	
23.0	41.0	93	38	5	0	0	0	0	0	0	1	0	
23.0	42.0	565	170	66	11	3	0	0	0	1	3	4	
23.0	43.0	77	35	1	2	1	0	0	0	2	15	0	
23.0	44.0	226	71	11	8	1	0	0	0	1	6	2	
23.0	45.0	198	49	9	3	1	0	0	0	0	21	7	
23.0	46.0	478	92	25	14	3	1	0	0	2	121	3	
23.0	47.0	350	74	26	19	5	0	0	0	2	22	1	
23.0	48.0	27	11	5	0	0	0	0	0	0	2	0	
23.0	49.0	12	6	1	0	0	0	0	0	0	0	0	
23.0	51.0	10	4	0	0	0	0	0	0	0	5	2	
23.0	52.0	55	33	14	3	1	0	0	0	2	17	2	
23.0	53.0	177	78	24	14	2	0	0	1	15	133	5	
24.0	37.0	210	41	7	6	0	0	0	0	4	8	2	
24.0	38.0	2168	437	111	66	17	0	1	0	87	95	50	
24.0	39.0	10075	1846	581	288	101	3	1	0	744	791	411	
24.0	40.0	356	75	20	4	1	0	0	0	2	3	1	
24.0	41.0	89	19	11	3	0	0	0	0	0	0	0	
24.0	42.0	174	58	10	7	2	0	0	0	0	0	1	
24.0	43.0	606	178	45	16	3	0	0	0	0	2	0	
24.0	44.0	849	230	76	31	7	0	0	0	6	20	5	
24.0	45.0	450	146	29	18	2	0	0	1	45	20	11	
24.0	46.0	50589	13829	2801	2364	628	23	27	4	8106	4667	2827	
24.0	47.0	3484	772	252	108	34	0	1	1	98	117	30	
24.0	48.0	27	9	0	3	0	0	0	0	1	0	0	
24.0	49.0	105	39	1	8	0	0	0	0	6	8	1	
24.0	50.0	92	54	1	3	0	0	0	0	27	36	9	
24.0	51.0	170	101	26	11	1	0	0	0	34	181	16	
24.0	52.0	129	45	22	9	1	2	0	0	19	62	2	
24.0	53.0	114	43	21	5	0	1	0	0	7	43	1	
25.0	36.0	14	5	0	0	1	0	0	0	0	0	1	
25.0	37.0	359	58	25	4	2	0	0	0	1	7	1	
25.0	38.0	182	21	7	1	1	0	0	0	0	0	0	
25.0	39.0	302	58	26	7	0	1	0	0	2	1	0	
25.0	40.0	321	68	12	5	0	0	0	0	0	0	0	
25.0	41.0	169	37	6	6	0	0	0	0	1	0	1	
25.0	42.0	402	62	19	9	3	0	0	0	2	2	1	
25.0	43.0	1830	451	136	85	17	0	0	0	19	76	12	
25.0	44.0	727	205	47	17	4	0	0	0	4	19	2	
25.0	45.0	1658	474	95	81	13	3	0	1	62	93	17	
25.0	46.0	669	331	37	32	8	0	0	0	465	232	123	
25.0	47.0	505	216	22	19	3	0	0	0	80	54	30	
25.0	48.0	267	150	7	17	0	0	0	0	49	36	15	
25.0	49.0	5435	1443	270	292	81	0	4	0	463	504	123	
25.0	50.0	212	88	9	11	0	0	0	0	57	198	13	
25.0	51.0	4098	2822	407	344	141	13	3	7	869	2726	399	
25.0	52.0	8	1	0	0	2	0	0	0	1	7	0	
26.0	36.0	280	55	25	8	5	0	0	0	1	3	0	
26.0	37.0	378	56	22	7	1	0	0	0	5	12	2	
26.0	38.0	68	17	3	1	1	0	0	0	0	0	0	
26.0	39.0	59	9	0	0	0	0	0	0	0	0	0	
26.0	40.0	302	62	10	4	0	0	0	0	0	0	1	
26.0	41.0	258	95	14	4	0	0	0	0	0	1	3	
26.0	42.0	303	77	12	7	0	0	0	0	0	1	1	
26.0	43.0	6182	1534	376	330	60	1	0	0	141	279	61	
26.0	44.0	2704	660	161	151	29	0	0	0	42	120	29	
26.0	45.0	277	139	14	10	3	0	0	0	6	13	2	
26.0	46.0	22	17	1	2	0	0	0	0	3	10	2	
26.0	47.0	38	16	1	0	0	0	0	0	1	2	1	
26.0	48.0	72	39	3	1	0	0	0	0	3	16	0	
26.0	49.0	394	159	2	21	3	0	0	0	89	43	15	
26.0	50.0	6474	1774	259	249	87	7	5	2	1781	2033	276	
26.0	51.0	26	26	4	0	0	0	0	0	15	68	6	
27.0	36.0	59	6	1	1	0	0	0	0	0	0	0	
27.0	37.0	13	2	1	0	1	0	0	0	0	0	0	
27.0	38.0	316	57	17	9	2	0	0	0	1	2	1	
27.0	39.0	3	1	0	0	0	0	0	0	0	0	0	
27.0	40.0	139	24	7	3	0	0	0	0	0	0	0	
27.0	41.0	3318	905	260	129	24	0	2	0	26	85	13	
27.0	42.0	455	131	35	14	3	0	0	0	0	8	4	
27.0	43.0	127	39	6	5	0	0	0	0	0	2	1	
27.0	44.0	119	58	19	4	0	0	0	0	2	5	0	
27.0	45.0	816	280	52	24	6	0	0	0	6	22	3	
27.0	46.0	26	23	4	5	0	0	0	0	1	8	1	
27.0	47.0	181	94	14	2	1	0	0	1	8	20	4	
27.0	48.0	389	189	31	15	1	0	0	0	22	47	9	
28.0	36.0	4977	793	322	117	32	1	0	0	36	59	14	
28.0	37.0	57	15	0	2	0	0	0	0	0	0	2	
28.0	38.0	3	3	1	0	0	0	0	0	0	0	0	
28.0	39.0	6	2	0	0	0	0	0	0	0	0	0	
28.0	40.0	68	26	7	1	0	0	0	0	1	0	1	
28.0	41.0	35	13	1	0	0	0	0	0	0	3	0	
28.0	42.0	85	23	3	1	0	0	0	0	0	0	1	
28.0	43.0	44	22	2	0	0	0	0	0	0	2	0	
28.0	44.0	64	30	2	4	0	0	0	0	2	5	1	
28.0	45.0	2463	869	229	95	18	1	0	0	8	42	7	
28.0	46.0	537	218	41	34	2	0	0	0	5	16	1	
28.0	47.0	110	91	0	9	0	0	0	0	31	64	0	
28.0	48.0	2373	1318	91	175	16	0	0	0	1736	1649	6	
29.0	36.0	55	12	1	2	1	0	0	0	2	2	1	
29.0	38.0	42	4	0	1	0	0	0	0	0	0	0	
29.0	39.0	336	64	27	9	1	0	0	0	2	6	1	
29.0	40.0	1421	344	129	45	3	0	0	0	9	21	5	
29.0	41.0	20	3	1	0	0	0	0	0	0	1	0	
29.0	42.0	38	18	0	0	0	0	0	0	0	1	2	
29.0	43.0	495	208	65	19	4	0	0	0	2	8	0	
29.0	44.0	59	37	6	1	0	0	0	0	0	2	2	
29.0	46.0	59	41	0	4	3	0	0	0	14	35	1	
29.0	47.0	12184	5967	367	968	96	6	9	1	6179	6834	73	
29.0	48.0	12290	5694	237	961	122	4	8	0	5436	6352	78	
30.0	37.0	38	12	2	1	0	0	0	0	0	0	0	
30.0	38.0	241	51	1	5	0	0	0	0	0	1	1	
30.0	40.0	422	165	36	11	1	0	0	0	1	4	1	
30.0	41.0	1251	342	139	28	7	0	1	0	2	12	4	
30.0	42.0	96	45	11	0	0	0	0	0	0	1	1	
30.0	46.0	85	10	0	6	0	0	0	0	0	3	0	
30.0	47.0	1410	350	4	69	12	1	0	0	75	114	19	
30.0	48.0	28	2	0	1	1	0	0	0	4	3	1	
31.0	36.0	178	15	2	5	0	0	0	0	9	10	1	
31.0	37.0	890	174	48	30	2	0	0	0	3	6	9	
31.0	38.0	292	65	26	7	0	0	0	0	2	4	1	
31.0	39.0	23	5	0	2	0	0	0	0	0	0	1	
31.0	40.0	21	19	3	0	0	0	0	0	0	1	0	
31.0	41.0	71	28	4	1	0	0	0	0	0	0	2	
31.0	44.0	275	67	0	14	4	0	0	1	17	43	2	
31.0	45.0	56	5	0	1	0	0	0	0	1	0	0	
31.0	46.0	278	58	0	9	0	0	0	0	0	3	2	
31.0	47.0	39	8	0	1	2	0	0	0	1	5	0	
