18.02	42.4	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	
18.06	42.72	522	15	0	0	83	0	0	2	11	0	0	0	0	0	0	0	0	0	1	0	0	0	
18.2	42.5	2951	46	0	0	2	2	9	19	10	0	0	0	0	0	1	1	1	0	2	0	0	3	
18.2	42.52	1522	39	0	1	7	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	2	3	
18.2	42.54	2137	452	2	1	5	7	3	6	7	0	0	0	0	0	0	1	2	0	1	0	0	3	
18.21	42.5	2635	28	1	0	5	8	3	11	6	0	0	0	0	0	0	3	2	1	5	1	4	9	
18.21	42.54	2736	30	0	0	7	1	2	8	2	0	0	0	0	0	2	1	1	0	1	1	1	5	
18.22	42.480000000000004	3335	499	4	5	11	18	3	13	38	0	0	0	0	3	5	3	3	0	6	1	1	41	
18.22	42.5	1988	48	1	5	5	1	2	10	2	0	0	0	0	5	0	1	2	0	2	0	0	2	
18.23	42.6	377	39	2	0	0	0	0	55	1	0	0	0	0	1	0	4	1	0	0	0	0	4	
18.23	42.76	1388	153	1	0	3	4	1	3	2	0	0	0	0	1	0	1	1	0	1	0	2	5	
18.24	42.78	636	88	0	1	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	
18.27	42.6	984	104	3	0	2	3	0	2	3	0	0	0	0	0	0	0	1	0	0	0	1	1	
18.27	42.64	367	0	0	0	1	0	0	13	41	0	0	0	0	0	0	0	0	0	0	0	0	0	
18.28	42.74	4151	14	0	1	3	7	0	9	11	0	0	0	0	1	0	1	3	4	0	0	59	0	
18.29	42.72	1342	57	1	2	1	5	0	4	2	0	0	0	0	0	1	1	15	0	0	1	1	3	
18.29	42.74	5228	26	2	0	6	0	1	9	8	0	0	0	0	5	0	0	1	0	0	0	0	6	
18.3	42.72	2133	231	0	1	13	7	1	5	11	0	0	0	0	2	1	3	1	0	3	1	2	8	
18.3	42.74	4006	25	1	1	5	0	0	10	4	0	0	0	0	1	0	2	0	0	1	0	3	0	
18.31	42.68	3732	31	6	0	2	0	0	7	8	1	0	0	0	2	1	2	0	0	1	0	0	6	
18.31	42.7	886	43	2	0	0	0	0	5	1	0	0	0	0	1	0	0	0	0	2	0	0	7	
18.37	42.5	2799	509	7	0	54	0	0	1	5	0	0	0	0	20	0	0	5	0	1	0	0	44	
18.53	43.38	107	81	0	0	1	2	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	1	
19.98	42.34	1658	0	1	0	0	0	0	1	162	0	0	0	0	0	0	0	0	0	0	0	0	2	
20.11	41.28	468	67	2	1	0	1	0	2	0	0	0	0	0	0	0	5	0	0	0	0	3	1	
21.14	42.68	271	0	0	0	0	0	0	21	59	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.23	40.4	3585	60	0	1	7	2	10	14	6	8	0	0	0	0	0	0	0	0	0	0	0	2	
21.240000000000002	40.4	3934	59	5	0	4	2	0	15	7	0	0	0	0	1	2	3	3	0	2	0	0	8	
21.25	40.38	3334	7	0	0	2	0	0	39	4	0	0	0	0	0	0	0	1	1	0	0	0	0	
21.25	40.4	6202	28	1	1	10	2	3	33	13	0	0	0	0	2	0	1	3	2	0	0	0	7	
21.25	40.42	12582	112	4	3	5	4	1	33	16	3	0	0	0	2	1	2	1	1	5	0	1	9	
21.26	40.4	7153	115	2	2	8	1	0	32	9	0	0	0	0	2	0	1	7	0	1	0	1	5	
21.26	40.42	13932	125	2	3	11	9	1	35	22	4	0	0	0	0	0	5	1	2	3	0	0	13	
21.26	40.44	4167	30	15	3	3	0	0	8	3	0	0	0	0	2	0	0	0	1	0	0	0	3	
